id,Q1.2,Q1.5,Q1.6
cb1f712a-ff8a-417e-994f-2f9e51673dd1,"Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised"
47970d6e-a9e8-4eba-b589-35dc3158d5b3,"Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral"
6c0e2de3-8e22-44a2-8d93-ee16a0efbbc9,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised"
e0a57435-28cc-489e-ad8b-0b9c94139871,"Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - The article uses sensationalized language:
3. Mainly neutral","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - The article uses sensationalized language:
3. Mainly neutral","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - The article uses sensationalized language:
3. Mainly neutral"
7442ab45-1df3-4cf0-8237-391c079162d4,"Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised"
f620ad74-b7b2-4269-b02e-af033a2f04b2,"Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral"
3b309016-8a65-47b6-8d2b-91716ed04bc9,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
2e46bc4c-a4bb-4d18-ab2b-94dc738db629,"Step 2: The headline describes the content of the story somewhat accurately (3). The title suggests a focus on a specific group's support for the ongoing state of emergency, which is a part of the article, but the text itself provides a broader overview of the political debate surrounding the potential extension of the state of emergency due to COVID-19, including various viewpoints and the legal framework.

Step 3: The degree of bias in the article copy is somewhat biased (3). The article presents multiple perspectives on the issue, including those in favor and against the extension of the state of emergency. However, the use of the term ""chiusuristi"" (which could be translated to ""closure supporters"" or ""lockdown supporters"") in the title and the focus on certain political figures' opinions might introduce a slight bias by framing the debate in a specific way.

Step 4: The article uses mainly neutral language (3). While the title might suggest a more sensationalized approach by labeling one side of the debate with a specific term, the body of the article itself maintains a more neutral tone, presenting facts, quotes from various political figures, and details about the legal and procedural aspects of declaring a state of emergency.","Step 2: The headline describes the content of the story somewhat accurately (3). The title suggests a focus on a specific group's support for the ongoing state of emergency, which is a part of the article, but the text itself provides a broader overview of the political debate surrounding the potential extension of the state of emergency due to COVID-19, including various viewpoints and the legal framework.

Step 3: The degree of bias in the article copy is somewhat biased (3). The article presents multiple perspectives on the issue, including those in favor and against the extension of the state of emergency. However, the use of the term ""chiusuristi"" (which could be translated to ""closure supporters"" or ""lockdown supporters"") in the title and the focus on certain political figures' opinions might introduce a slight bias by framing the debate in a specific way.

Step 4: The article uses mainly neutral language (3). While the title might suggest a more sensationalized approach by labeling one side of the debate with a specific term, the body of the article itself maintains a more neutral tone, presenting facts, quotes from various political figures, and details about the legal and procedural aspects of declaring a state of emergency.","Step 2: The headline describes the content of the story somewhat accurately (3). The title suggests a focus on a specific group's support for the ongoing state of emergency, which is a part of the article, but the text itself provides a broader overview of the political debate surrounding the potential extension of the state of emergency due to COVID-19, including various viewpoints and the legal framework.

Step 3: The degree of bias in the article copy is somewhat biased (3). The article presents multiple perspectives on the issue, including those in favor and against the extension of the state of emergency. However, the use of the term ""chiusuristi"" (which could be translated to ""closure supporters"" or ""lockdown supporters"") in the title and the focus on certain political figures' opinions might introduce a slight bias by framing the debate in a specific way.

Step 4: The article uses mainly neutral language (3). While the title might suggest a more sensationalized approach by labeling one side of the debate with a specific term, the body of the article itself maintains a more neutral tone, presenting facts, quotes from various political figures, and details about the legal and procedural aspects of declaring a state of emergency."
d9fdc783-561b-4877-9039-8378a076b0f0,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

1. Extremely biased

Step 4 - Does the article use sensationalized language?

1. Extremely sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

1. Extremely biased

Step 4 - Does the article use sensationalized language?

1. Extremely sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

1. Extremely biased

Step 4 - Does the article use sensationalized language?

1. Extremely sensationalised"
3359d885-019c-4804-80a3-2fd238f35f9c,"Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 3. Somewhat biased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral"
378b3ae6-a281-429e-a5c7-1ee2f060ff6f,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
706abc7c-4eea-409c-95a1-ebbfe78c25ea,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised"
8b1f6eee-0ce2-4fa6-ad59-cf08abe4b612,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral"
3c5ccd2b-3db0-485d-b089-77c66cef2627,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised"
ebd7a58a-a18e-4b3f-b6c8-46329dbfb66c,"Step 2 - The headline of the story describes the content of the story somewhat accurately (3). It highlights the main point about some beneficiaries receiving lower amounts in February but doesn't mention the specific reason for the change, which is detailed in the article.

Step 3 - The degree of bias in the article copy is entirely unbiased (4). The article presents factual information regarding the payment schedule and the reasons for potential changes in the amount received by beneficiaries without showing any apparent bias towards one viewpoint or another.

Step 4 - The article uses mainly neutral language (3). It sticks to presenting the facts about the payment schedule and the reasons behind the potential decrease in the amount for some beneficiaries without using sensationalized language to provoke a reaction from the reader.","Step 2 - The headline of the story describes the content of the story somewhat accurately (3). It highlights the main point about some beneficiaries receiving lower amounts in February but doesn't mention the specific reason for the change, which is detailed in the article.

Step 3 - The degree of bias in the article copy is entirely unbiased (4). The article presents factual information regarding the payment schedule and the reasons for potential changes in the amount received by beneficiaries without showing any apparent bias towards one viewpoint or another.

Step 4 - The article uses mainly neutral language (3). It sticks to presenting the facts about the payment schedule and the reasons behind the potential decrease in the amount for some beneficiaries without using sensationalized language to provoke a reaction from the reader.","Step 2 - The headline of the story describes the content of the story somewhat accurately (3). It highlights the main point about some beneficiaries receiving lower amounts in February but doesn't mention the specific reason for the change, which is detailed in the article.

Step 3 - The degree of bias in the article copy is entirely unbiased (4). The article presents factual information regarding the payment schedule and the reasons for potential changes in the amount received by beneficiaries without showing any apparent bias towards one viewpoint or another.

Step 4 - The article uses mainly neutral language (3). It sticks to presenting the facts about the payment schedule and the reasons behind the potential decrease in the amount for some beneficiaries without using sensationalized language to provoke a reaction from the reader."
1f1e80e4-5dc0-4978-98c6-0c99fcc2137e,"Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral"
af6c349c-3ed8-4afb-b31a-411cfd2f212d,"Step 2: The headline describes the content of the story **4. Extremely accurately**. The article focuses on the urgency of accelerating vaccination efforts before the start of the school year, particularly in light of the Delta variant, which aligns well with the headline.

Step 3: The degree of bias in the article copy is **4. Entirely unbiased**. The article presents statements from health officials and data from the Ministry of Health without apparent partiality or promotion of a specific viewpoint beyond the encouragement of vaccination based on public health advice.

Step 4: The article uses **3. Mainly neutral** language. It relays information and quotes from health officials concerning the COVID-19 situation and vaccination efforts without resorting to sensationalism or emotional appeals.","Step 2: The headline describes the content of the story **4. Extremely accurately**. The article focuses on the urgency of accelerating vaccination efforts before the start of the school year, particularly in light of the Delta variant, which aligns well with the headline.

Step 3: The degree of bias in the article copy is **4. Entirely unbiased**. The article presents statements from health officials and data from the Ministry of Health without apparent partiality or promotion of a specific viewpoint beyond the encouragement of vaccination based on public health advice.

Step 4: The article uses **3. Mainly neutral** language. It relays information and quotes from health officials concerning the COVID-19 situation and vaccination efforts without resorting to sensationalism or emotional appeals.","Step 2: The headline describes the content of the story **4. Extremely accurately**. The article focuses on the urgency of accelerating vaccination efforts before the start of the school year, particularly in light of the Delta variant, which aligns well with the headline.

Step 3: The degree of bias in the article copy is **4. Entirely unbiased**. The article presents statements from health officials and data from the Ministry of Health without apparent partiality or promotion of a specific viewpoint beyond the encouragement of vaccination based on public health advice.

Step 4: The article uses **3. Mainly neutral** language. It relays information and quotes from health officials concerning the COVID-19 situation and vaccination efforts without resorting to sensationalism or emotional appeals."
b11203bd-f942-429e-a9f5-de24de4092de,"Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 3. Mainly neutral","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 3. Mainly neutral","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 4. Entirely unbiased

Step 4: Does the article use sensationalized language?
- 3. Mainly neutral"
1823680b-9ea2-4efa-8a3c-d18886dbd978,"Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 2. Mostly biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 2. Mostly biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 2. Mostly biased

Step 4 - Does the article use sensationalized language?
- 2. Somewhat sensationalised"
679544ad-3238-4a0b-bba8-58cd8b6304d5,"Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
- 4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
- 4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
- 3. Mainly neutral"
b70d6d51-ef24-4bec-8d1a-593e9c11bfb5,"Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 2. Mostly biased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 2. Mostly biased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised","Step 2: The headline describes the content of the story:
- 4. Extremely accurately

Step 3: The degree of bias in the article copy:
- 2. Mostly biased

Step 4: Does the article use sensationalized language?
- 2. Somewhat sensationalised"
f964e254-d60e-4509-9a03-b62d8b5f2568,"Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral"
ee94ef5e-3fea-4bb5-a2b5-b3de18199d0c,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised"
