id,Q1.2,Q1.5,Q1.6
cb1f712a-ff8a-417e-994f-2f9e51673dd1,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
47970d6e-a9e8-4eba-b589-35dc3158d5b3,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

3. Mainly neutral"
6c0e2de3-8e22-44a2-8d93-ee16a0efbbc9,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    2. Mostly biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised"
e0a57435-28cc-489e-ad8b-0b9c94139871,"Step 2 - The headline of the story describes the content of the story somewhat accurately (3). The headline captures the essence of the situation for high school students in Sardinia but does not mention the broader context of the decision-making process, the involvement of various officials, or the situation for younger students, which are all significant elements of the article.

Step 3 - The degree of bias in the article copy is somewhat biased (3). The article presents facts about the decisions made regarding school reopenings and includes statements from officials. However, the inclusion of the Minister Azzolina's criticism of regions postponing the return to in-person classes without providing a broader range of perspectives or the reasoning behind the decisions of those regions could introduce a slight bias.

Step 4 - The article uses mainly neutral language (3). The text focuses on reporting the decisions made by the regional committee and the statements of various officials involved in the decision-making process. While there is a critical comment from Minister Azzolina regarding the postponement of school reopenings, the overall language of the article is focused on conveying information rather than sensationalizing the situation.","Step 2 - The headline of the story describes the content of the story somewhat accurately (3). The headline captures the essence of the situation for high school students in Sardinia but does not mention the broader context of the decision-making process, the involvement of various officials, or the situation for younger students, which are all significant elements of the article.

Step 3 - The degree of bias in the article copy is somewhat biased (3). The article presents facts about the decisions made regarding school reopenings and includes statements from officials. However, the inclusion of the Minister Azzolina's criticism of regions postponing the return to in-person classes without providing a broader range of perspectives or the reasoning behind the decisions of those regions could introduce a slight bias.

Step 4 - The article uses mainly neutral language (3). The text focuses on reporting the decisions made by the regional committee and the statements of various officials involved in the decision-making process. While there is a critical comment from Minister Azzolina regarding the postponement of school reopenings, the overall language of the article is focused on conveying information rather than sensationalizing the situation.","Step 2 - The headline of the story describes the content of the story somewhat accurately (3). The headline captures the essence of the situation for high school students in Sardinia but does not mention the broader context of the decision-making process, the involvement of various officials, or the situation for younger students, which are all significant elements of the article.

Step 3 - The degree of bias in the article copy is somewhat biased (3). The article presents facts about the decisions made regarding school reopenings and includes statements from officials. However, the inclusion of the Minister Azzolina's criticism of regions postponing the return to in-person classes without providing a broader range of perspectives or the reasoning behind the decisions of those regions could introduce a slight bias.

Step 4 - The article uses mainly neutral language (3). The text focuses on reporting the decisions made by the regional committee and the statements of various officials involved in the decision-making process. While there is a critical comment from Minister Azzolina regarding the postponement of school reopenings, the overall language of the article is focused on conveying information rather than sensationalizing the situation."
7442ab45-1df3-4cf0-8237-391c079162d4,"Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story?
4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy
4. Entirely unbiased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral"
f620ad74-b7b2-4269-b02e-af033a2f04b2,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
3b309016-8a65-47b6-8d2b-91716ed04bc9,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
2e46bc4c-a4bb-4d18-ab2b-94dc738db629,"Step 2: The headline ""I chiusuristi tifano per l’emergenza continua"" somewhat accurately describes the content of the story. The article discusses the debate within the Italian government and among public figures about the possibility of extending the state of emergency due to the COVID-19 pandemic. The headline captures the essence of one side of the debate, those in favor of extending the state of emergency, but it does not fully represent the complexity and the differing viewpoints presented in the article.

Rating: 3. Somewhat accurately

Step 3: The degree of bias in the article copy is somewhat biased. The article presents various viewpoints on the extension of the state of emergency, including those in favor and those against. However, the use of the term ""chiusuristi"" (closure supporters) in the title and the focus on certain individuals' opinions might skew the perception of the reader towards seeing the extension of the state of emergency as a more contested and politically charged issue than it might be.

Rating: 3. Somewhat biased

Step 4: The article uses mainly neutral language. Despite the potentially sensationalized headline, the body of the article itself provides a detailed account of the situation, including the history of the state of emergency extensions, the legal framework, and quotes from various political figures. The language used in the article's text aims to inform rather than sensationalize.

Rating: 3. Mainly neutral","Step 2: The headline ""I chiusuristi tifano per l’emergenza continua"" somewhat accurately describes the content of the story. The article discusses the debate within the Italian government and among public figures about the possibility of extending the state of emergency due to the COVID-19 pandemic. The headline captures the essence of one side of the debate, those in favor of extending the state of emergency, but it does not fully represent the complexity and the differing viewpoints presented in the article.

Rating: 3. Somewhat accurately

Step 3: The degree of bias in the article copy is somewhat biased. The article presents various viewpoints on the extension of the state of emergency, including those in favor and those against. However, the use of the term ""chiusuristi"" (closure supporters) in the title and the focus on certain individuals' opinions might skew the perception of the reader towards seeing the extension of the state of emergency as a more contested and politically charged issue than it might be.

Rating: 3. Somewhat biased

Step 4: The article uses mainly neutral language. Despite the potentially sensationalized headline, the body of the article itself provides a detailed account of the situation, including the history of the state of emergency extensions, the legal framework, and quotes from various political figures. The language used in the article's text aims to inform rather than sensationalize.

Rating: 3. Mainly neutral","Step 2: The headline ""I chiusuristi tifano per l’emergenza continua"" somewhat accurately describes the content of the story. The article discusses the debate within the Italian government and among public figures about the possibility of extending the state of emergency due to the COVID-19 pandemic. The headline captures the essence of one side of the debate, those in favor of extending the state of emergency, but it does not fully represent the complexity and the differing viewpoints presented in the article.

Rating: 3. Somewhat accurately

Step 3: The degree of bias in the article copy is somewhat biased. The article presents various viewpoints on the extension of the state of emergency, including those in favor and those against. However, the use of the term ""chiusuristi"" (closure supporters) in the title and the focus on certain individuals' opinions might skew the perception of the reader towards seeing the extension of the state of emergency as a more contested and politically charged issue than it might be.

Rating: 3. Somewhat biased

Step 4: The article uses mainly neutral language. Despite the potentially sensationalized headline, the body of the article itself provides a detailed account of the situation, including the history of the state of emergency extensions, the legal framework, and quotes from various political figures. The language used in the article's text aims to inform rather than sensationalize.

Rating: 3. Mainly neutral"
d9fdc783-561b-4877-9039-8378a076b0f0,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    1. Extremely biased

Step 4 - Does the article use sensationalized language? (Check one):

    1. Extremely sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    1. Extremely biased

Step 4 - Does the article use sensationalized language? (Check one):

    1. Extremely sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    1. Extremely biased

Step 4 - Does the article use sensationalized language? (Check one):

    1. Extremely sensationalised"
3359d885-019c-4804-80a3-2fd238f35f9c,"Step 2 - The headline describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - The headline describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral","Step 2 - The headline describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
3. Somewhat biased

Step 4 - Does the article use sensationalized language?
3. Mainly neutral"
378b3ae6-a281-429e-a5c7-1ee2f060ff6f,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
706abc7c-4eea-409c-95a1-ebbfe78c25ea,"Step 2: The headline describes the content of the story somewhat accurately (3).

Step 3: The degree of bias in the article copy is somewhat biased (3).

Step 4: The article uses mainly neutral language (3).","Step 2: The headline describes the content of the story somewhat accurately (3).

Step 3: The degree of bias in the article copy is somewhat biased (3).

Step 4: The article uses mainly neutral language (3).","Step 2: The headline describes the content of the story somewhat accurately (3).

Step 3: The degree of bias in the article copy is somewhat biased (3).

Step 4: The article uses mainly neutral language (3)."
8b1f6eee-0ce2-4fa6-ad59-cf08abe4b612,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

    4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

    3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

    2. Somewhat sensationalised"
3c5ccd2b-3db0-485d-b089-77c66cef2627,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

3. Somewhat biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised"
ebd7a58a-a18e-4b3f-b6c8-46329dbfb66c,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

4. Entirely neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

4. Entirely neutral","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

4. Entirely unbiased

Step 4 - Does the article use sensationalized language?

4. Entirely neutral"
1f1e80e4-5dc0-4978-98c6-0c99fcc2137e,"Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - The article uses sensationalized language:
2. Somewhat sensationalised","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - The article uses sensationalized language:
2. Somewhat sensationalised","Step 2 - The headline of the story describes the content of the story:
4. Extremely accurately

Step 3 - The degree of bias in the article copy:
4. Entirely unbiased

Step 4 - The article uses sensationalized language:
2. Somewhat sensationalised"
af6c349c-3ed8-4afb-b31a-411cfd2f212d,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

4. Entirely unbiased

Step 4 - Does the article use sensationalized language? (Check one):

3. Mainly neutral"
b11203bd-f942-429e-a9f5-de24de4092de,"Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story? (Check one):

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy (Check one):

3. Somewhat biased

Step 4 - Does the article use sensationalized language? (Check one):

2. Somewhat sensationalised"
1823680b-9ea2-4efa-8a3c-d18886dbd978,"Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

2. Mostly biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

2. Mostly biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised","Step 2 - How accurately does the story’s headline describe the content of the story?

4. Extremely accurately

Step 3 - Please rate the degree of bias in the article copy

2. Mostly biased

Step 4 - Does the article use sensationalized language?

2. Somewhat sensationalised"
679544ad-3238-4a0b-bba8-58cd8b6304d5,"Step 2: 4. Extremely accurately

Step 3: 4. Entirely unbiased

Step 4: 4. Entirely neutral","Step 2: 4. Extremely accurately

Step 3: 4. Entirely unbiased

Step 4: 4. Entirely neutral","Step 2: 4. Extremely accurately

Step 3: 4. Entirely unbiased

Step 4: 4. Entirely neutral"
